,id,name,short_name,plural_name,icon.prefix,icon.suffix,poi_fsq_id,poi_name,poi_distance,poi_location.address,free_bikes,station_lat,station_long
123,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,4d4da13c819554811d01da93,Panera Bread,362,8 Allstate Rd,13.0,-71.066498,42.326599
124,13032,"Cafe, Coffee, and Tea House","Cafe, Coffee, and Tea House","Cafes, Coffee, and Tea Houses",https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,4d4da13c819554811d01da93,Panera Bread,362,8 Allstate Rd,13.0,-71.066498,42.326599
125,13145,Fast Food Restaurant,Fast Food,Fast Food Restaurants,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,.png,4d4da13c819554811d01da93,Panera Bread,362,8 Allstate Rd,13.0,-71.066498,42.326599
126,17043,Clothing Store,Apparel,Clothing Stores,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,.png,5a639b3b2105c370d9516998,Nike Factory Store,367,33 District Ave,13.0,-71.066498,42.326599
127,17048,Shoe Store,Shoes,Shoe Stores,https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_,.png,5a639b3b2105c370d9516998,Nike Factory Store,367,33 District Ave,13.0,-71.066498,42.326599
128,13263,Japanese Restaurant,Japanese,Japanese Restaurants,https://ss3.4sqi.net/img/categories_v2/food/japanese_,.png,5d2bbfd33f9ff700238b2db1,Gyu-Kaku Japanese BBQ,385,23 District Ave,13.0,-71.066498,42.326599
129,13145,Fast Food Restaurant,Fast Food,Fast Food Restaurants,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,.png,5ad68aa94186862d81f845c6,Chipotle Mexican Grill,366,27 District Ave,13.0,-71.066498,42.326599
130,13303,Mexican Restaurant,Mexican,Mexican Restaurants,https://ss3.4sqi.net/img/categories_v2/food/mexican_,.png,5ad68aa94186862d81f845c6,Chipotle Mexican Grill,366,27 District Ave,13.0,-71.066498,42.326599
131,17011,Car Parts and Accessories,Car Part and Accessory,Car Parts and Accessories,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,.png,4c438ceb36d6a593ce5269a8,Advance Auto Parts,336,1190 Massachusetts Ave,13.0,-71.066498,42.326599
132,10000,Arts and Entertainment,Arts & Entertainment,Arts and Entertainment,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_,.png,4e8b32579a524097dc5e571f,BCYF- Mason Pool,368,159 Norfolk Ave,13.0,-71.066498,42.326599
133,13302,Mediterranean Restaurant,Mediterranean,Mediterranean Restaurants,https://ss3.4sqi.net/img/categories_v2/food/mediterranean_,.png,4a2ad7fbf964a52059961fe3,Oleana,69,134 Hampshire St,10.0,-71.09759867191315,42.37119727759414
134,13309,Middle Eastern Restaurant,Middle Eastern,Middle Eastern Restaurants,https://ss3.4sqi.net/img/categories_v2/food/middleeastern_,.png,4a2ad7fbf964a52059961fe3,Oleana,69,134 Hampshire St,10.0,-71.09759867191315,42.37119727759414
135,13314,New American Restaurant,New American,New American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/newamerican_,.png,50679299e4b0f328e0011f88,Puritan & Company,228,1166 Cambridge St,10.0,-71.09759867191315,42.37119727759414
136,13046,Ice Cream Parlor,Ice Cream,Ice Cream Parlors,https://ss3.4sqi.net/img/categories_v2/food/icecream_,.png,49dcddddf964a520b35f1fe3,Christina's Homemade Ice Cream,255,1255 Cambridge St,10.0,-71.09759867191315,42.37119727759414
137,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,49dcddddf964a520b35f1fe3,Christina's Homemade Ice Cream,255,1255 Cambridge St,10.0,-71.09759867191315,42.37119727759414
138,13145,Fast Food Restaurant,Fast Food,Fast Food Restaurants,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,.png,4eac386d6da1cafdaeaba846,Clover Food Lab,292,1075 Cambridge St,10.0,-71.09759867191315,42.37119727759414
139,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,4eac386d6da1cafdaeaba846,Clover Food Lab,292,1075 Cambridge St,10.0,-71.09759867191315,42.37119727759414
140,13377,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/vegetarian_,.png,4eac386d6da1cafdaeaba846,Clover Food Lab,292,1075 Cambridge St,10.0,-71.09759867191315,42.37119727759414
141,13006,Beer Bar,Beer Bar,Beer Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,57eec4c0498ea73596d7c131,Lamplighter Brewing Co.,359,284 Broadway,10.0,-71.09759867191315,42.37119727759414
142,13029,Brewery,Brewery,Breweries,https://ss3.4sqi.net/img/categories_v2/food/brewery_,.png,57eec4c0498ea73596d7c131,Lamplighter Brewing Co.,359,284 Broadway,10.0,-71.09759867191315,42.37119727759414
143,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,57eec4c0498ea73596d7c131,Lamplighter Brewing Co.,359,284 Broadway,10.0,-71.09759867191315,42.37119727759414
144,13018,Pub,Pub,Pubs,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,40b28c80f964a52049f81ee3,The Druid,354,1357 Cambridge St,10.0,-71.09759867191315,42.37119727759414
145,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,40b28c80f964a52049f81ee3,The Druid,354,1357 Cambridge St,10.0,-71.09759867191315,42.37119727759414
146,13142,English Restaurant,English,English Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,40b28c80f964a52049f81ee3,The Druid,354,1357 Cambridge St,10.0,-71.09759867191315,42.37119727759414
147,13006,Beer Bar,Beer Bar,Beer Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,4afd89c6f964a520692822e3,Lord Hobo,350,92 Hampshire St,10.0,-71.09759867191315,42.37119727759414
148,13057,Gastropub,Gastropub,Gastropubs,https://ss3.4sqi.net/img/categories_v2/food/gastropub_,.png,4afd89c6f964a520692822e3,Lord Hobo,350,92 Hampshire St,10.0,-71.09759867191315,42.37119727759414
149,13314,New American Restaurant,New American,New American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/newamerican_,.png,4afd89c6f964a520692822e3,Lord Hobo,350,92 Hampshire St,10.0,-71.09759867191315,42.37119727759414
150,13079,Brazilian Restaurant,Brazilian,Brazilian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/argentinian_,.png,49f47c60f964a5200c6b1fe3,Muqueca Restaurant,360,1008 Cambridge St,10.0,-71.09759867191315,42.37119727759414
151,13338,Seafood Restaurant,Seafood,Seafood Restaurants,https://ss3.4sqi.net/img/categories_v2/food/seafood_,.png,49f47c60f964a5200c6b1fe3,Muqueca Restaurant,360,1008 Cambridge St,10.0,-71.09759867191315,42.37119727759414
152,13026,BBQ Joint,BBQ,BBQ Joints,https://ss3.4sqi.net/img/categories_v2/food/bbqalt_,.png,43a1b210f964a5202f2c1fe3,Koreana,360,154 Prospect St,10.0,-71.09759867191315,42.37119727759414
153,13276,Sushi Restaurant,Sushi,Sushi Restaurants,https://ss3.4sqi.net/img/categories_v2/food/sushi_,.png,43a1b210f964a5202f2c1fe3,Koreana,360,154 Prospect St,10.0,-71.09759867191315,42.37119727759414
154,13289,Korean Restaurant,Korean,Korean Restaurants,https://ss3.4sqi.net/img/categories_v2/food/korean_,.png,43a1b210f964a5202f2c1fe3,Koreana,360,154 Prospect St,10.0,-71.09759867191315,42.37119727759414
155,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,5b1928a8be7078002cd49176,Gypsy Place Coffee,386,90 Hampshire St,10.0,-71.09759867191315,42.37119727759414
156,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,5b1928a8be7078002cd49176,Gypsy Place Coffee,386,90 Hampshire St,10.0,-71.09759867191315,42.37119727759414
157,13032,"Cafe, Coffee, and Tea House","Cafe, Coffee, and Tea House","Cafes, Coffee, and Tea Houses",https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,574b8275498e083886072bf1,FoMu South End,142,655 Tremont St,3.0,-71.076847,42.341332
158,13046,Ice Cream Parlor,Ice Cream,Ice Cream Parlors,https://ss3.4sqi.net/img/categories_v2/food/icecream_,.png,574b8275498e083886072bf1,FoMu South End,142,655 Tremont St,3.0,-71.076847,42.341332
159,13377,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/vegetarian_,.png,574b8275498e083886072bf1,FoMu South End,142,655 Tremont St,3.0,-71.076847,42.341332
160,13148,French Restaurant,French,French Restaurants,https://ss3.4sqi.net/img/categories_v2/food/french_,.png,4a74fb4ff964a52032e01fe3,Petit Robert Bistro,244,480 Columbus Ave,3.0,-71.076847,42.341332
161,17089,Gift Store,Gift Store,Gift Stores,https://ss3.4sqi.net/img/categories_v2/shops/giftshop_,.png,5028020ce4b00bbc7aaa1b78,Olives & Grace,252,623 Tremont St,3.0,-71.076847,42.341332
162,13010,Dive Bar,Dive Bar,Dive Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_,.png,40b28c80f964a520fdf71ee3,Anchovies,292,433 Columbus Ave,3.0,-71.076847,42.341332
163,13064,Pizzeria,Pizza,Pizzerias,https://ss3.4sqi.net/img/categories_v2/food/pizza_,.png,40b28c80f964a520fdf71ee3,Anchovies,292,433 Columbus Ave,3.0,-71.076847,42.341332
164,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,40b28c80f964a520fdf71ee3,Anchovies,292,433 Columbus Ave,3.0,-71.076847,42.341332
165,13003,Bar,Bar,Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,51858fa4498e846a1ece9c38,Five Horses Tavern,308,535 Columbus Ave,3.0,-71.076847,42.341332
166,13134,Comfort Food Restaurant,Comfort Food,Comfort Food Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,51858fa4498e846a1ece9c38,Five Horses Tavern,308,535 Columbus Ave,3.0,-71.076847,42.341332
167,13314,New American Restaurant,New American,New American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/newamerican_,.png,51858fa4498e846a1ece9c38,Five Horses Tavern,308,535 Columbus Ave,3.0,-71.076847,42.341332
168,17089,Gift Store,Gift Store,Gift Stores,https://ss3.4sqi.net/img/categories_v2/shops/giftshop_,.png,4aa97a95f964a520de5320e3,Gifted,306,2 Dartmouth St,3.0,-71.076847,42.341332
169,16037,Playground,Playground,Playgrounds,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_,.png,4bbbb1d52d9ea5938fbf9fce,James Hayes Park,295,173 W Canton St,3.0,-71.076847,42.341332
170,13071,Armenian Restaurant,Armenian,Armenian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,59209e600f013c63860e0dd3,Anoush’Ella,368,35 W Newton St,3.0,-71.076847,42.341332
171,13298,Lebanese Restaurant,Lebanese,Lebanese Restaurants,https://ss3.4sqi.net/img/categories_v2/food/middleeastern_,.png,59209e600f013c63860e0dd3,Anoush’Ella,368,35 W Newton St,3.0,-71.076847,42.341332
172,13302,Mediterranean Restaurant,Mediterranean,Mediterranean Restaurants,https://ss3.4sqi.net/img/categories_v2/food/mediterranean_,.png,59209e600f013c63860e0dd3,Anoush’Ella,368,35 W Newton St,3.0,-71.076847,42.341332
173,13049,Diner,Diner,Diners,https://ss3.4sqi.net/img/categories_v2/food/diner_,.png,4abe367cf964a520fd8b20e3,Charlie's Sandwich Shoppe,316,429 Columbus Ave,3.0,-71.076847,42.341332
174,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4abe367cf964a520fd8b20e3,Charlie's Sandwich Shoppe,316,429 Columbus Ave,3.0,-71.076847,42.341332
175,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,4abe367cf964a520fd8b20e3,Charlie's Sandwich Shoppe,316,429 Columbus Ave,3.0,-71.076847,42.341332
176,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,49cfd02cf964a520cd5a1fe3,Flour Bakery & Cafe,382,1595 Washington St,3.0,-71.076847,42.341332
177,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,49cfd02cf964a520cd5a1fe3,Flour Bakery & Cafe,382,1595 Washington St,3.0,-71.076847,42.341332
178,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,49cfd02cf964a520cd5a1fe3,Flour Bakery & Cafe,382,1595 Washington St,3.0,-71.076847,42.341332
179,13064,Pizzeria,Pizza,Pizzerias,https://ss3.4sqi.net/img/categories_v2/food/pizza_,.png,4d41f07daed776eb2e7b6997,Domino's Pizza,14,1400 Tremont St,15.0,-71.095171,42.331184
180,13145,Fast Food Restaurant,Fast Food,Fast Food Restaurants,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,.png,4d41f07daed776eb2e7b6997,Domino's Pizza,14,1400 Tremont St,15.0,-71.095171,42.331184
181,16037,Playground,Playground,Playgrounds,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_,.png,4c92cbc2911b8cfa11acf0b5,Southwest Corridor Park,112,Columbus Ave,15.0,-71.095171,42.331184
182,13067,African Restaurant,African,African Restaurants,https://ss3.4sqi.net/img/categories_v2/food/african_,.png,4d90bac6d00a6ea83661ea4f,Ashur Restaurant,102,291 Roxbury St,15.0,-71.095171,42.331184
183,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4d90bac6d00a6ea83661ea4f,Ashur Restaurant,102,291 Roxbury St,15.0,-71.095171,42.331184
184,13309,Middle Eastern Restaurant,Middle Eastern,Middle Eastern Restaurants,https://ss3.4sqi.net/img/categories_v2/food/middleeastern_,.png,4d90bac6d00a6ea83661ea4f,Ashur Restaurant,102,291 Roxbury St,15.0,-71.095171,42.331184
185,17082,Furniture and Home Store,Furniture and Home Store,Furniture and Home Stores,https://ss3.4sqi.net/img/categories_v2/shops/furniture_,.png,4c8bb00352a98cfa6d4638e9,Boston Building Resources,355,100 Terrace St,15.0,-71.095171,42.331184
186,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,4c599ad92091a593c9475dd0,Lilly's Gourmet Pasta Express,424,1528 Tremont St,15.0,-71.095171,42.331184
187,10004,Art Gallery,Art Gallery,Art Galleries,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_,.png,4c13c97e82a3c9b6f612fcf8,Diablo Glass School,427,123 Terrace St,15.0,-71.095171,42.331184
188,12058,Elementary School,Elementary School,Elementary Schools,https://ss3.4sqi.net/img/categories_v2/building/school_,.png,4f077631e4b00a2750f540c1,Paige Academy,328,26 Highland Ave,15.0,-71.095171,42.331184
189,12101,Church,Church,Churches,https://ss3.4sqi.net/img/categories_v2/building/religious_church_,.png,5079d1b7e4b01dd034d30180,Timothy Baptist Church,361,35 Highland St,15.0,-71.095171,42.331184
190,10028,Art Museum,Art Museum,Art Museums,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_art_,.png,4a6cc423f964a52095d11fe3,Isabella Stewart Gardner Museum,829,25 Evans Way,15.0,-71.095171,42.331184
191,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4edce2dc77c8274e0010b6b7,Cafe G,837,280 Fenway,15.0,-71.095171,42.331184
192,13032,"Cafe, Coffee, and Tea House","Cafe, Coffee, and Tea House","Cafes, Coffee, and Tea Houses",https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,5b44b070c0af57002c5e05ec,Blue Bottle Coffee,117,800 Boylston St,13.0,-71.08065776545118,42.34652003998412
193,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4acbf0eaf964a52065c820e3,The Cheesecake Factory,110,115 Huntington Ave,13.0,-71.08065776545118,42.34652003998412
194,13009,Cocktail Bar,Cocktail,Cocktail Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,.png,59a5f7dc5d0fea42bfe228e8,Earls Kitchen + Bar,168,800 Boylston St,13.0,-71.08065776545118,42.34652003998412
195,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,59a5f7dc5d0fea42bfe228e8,Earls Kitchen + Bar,168,800 Boylston St,13.0,-71.08065776545118,42.34652003998412
196,16032,Park,Park,Parks,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,.png,4c71955357b6a1436f64c3cc,Sw Corridor Dog Park,194,,13.0,-71.08065776545118,42.34652003998412
197,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,4aec58d2f964a52035c621e3,Thornton's Restaurant,176,150 Huntington Ave,13.0,-71.08065776545118,42.34652003998412
198,13049,Diner,Diner,Diners,https://ss3.4sqi.net/img/categories_v2/food/diner_,.png,4aec58d2f964a52035c621e3,Thornton's Restaurant,176,150 Huntington Ave,13.0,-71.08065776545118,42.34652003998412
199,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4aec58d2f964a52035c621e3,Thornton's Restaurant,176,150 Huntington Ave,13.0,-71.08065776545118,42.34652003998412
200,13338,Seafood Restaurant,Seafood,Seafood Restaurants,https://ss3.4sqi.net/img/categories_v2/food/seafood_,.png,3fd66200f964a520f6eb1ee3,Atlantic Fish Co.,279,761 Boylston St,13.0,-71.08065776545118,42.34652003998412
201,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4acd506af964a520d1cb20e3,Abe & Louie's,279,793 Boylston St,13.0,-71.08065776545118,42.34652003998412
202,13338,Seafood Restaurant,Seafood,Seafood Restaurants,https://ss3.4sqi.net/img/categories_v2/food/seafood_,.png,4acd506af964a520d1cb20e3,Abe & Louie's,279,793 Boylston St,13.0,-71.08065776545118,42.34652003998412
203,13383,Steakhouse,Steakhouse,Steakhouses,https://ss3.4sqi.net/img/categories_v2/food/steakhouse_,.png,4acd506af964a520d1cb20e3,Abe & Louie's,279,793 Boylston St,13.0,-71.08065776545118,42.34652003998412
204,17043,Clothing Store,Apparel,Clothing Stores,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,.png,4b296561f964a520309e24e3,J.Crew,289,100 Huntington Ave,13.0,-71.08065776545118,42.34652003998412
205,17048,Shoe Store,Shoes,Shoe Stores,https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_,.png,4b296561f964a520309e24e3,J.Crew,289,100 Huntington Ave,13.0,-71.08065776545118,42.34652003998412
206,13009,Cocktail Bar,Cocktail,Cocktail Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,.png,5e5d1c592cdec70009555a1d,City Bar Back Bay,301,65 Exeter St,13.0,-71.08065776545118,42.34652003998412
207,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,5e5d1c592cdec70009555a1d,City Bar Back Bay,301,65 Exeter St,13.0,-71.08065776545118,42.34652003998412
208,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,58fd1794e96d0c3bd1083d48,Flour Bakery + Cafe,320,30 Dalton St,13.0,-71.08065776545118,42.34652003998412
209,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,58fd1794e96d0c3bd1083d48,Flour Bakery + Cafe,320,30 Dalton St,13.0,-71.08065776545118,42.34652003998412
210,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,58fd1794e96d0c3bd1083d48,Flour Bakery + Cafe,320,30 Dalton St,13.0,-71.08065776545118,42.34652003998412
211,16032,Park,Park,Parks,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,.png,4c3c939e980320a1c5d68ae4,Dewey Square,87,Atlantic Ave,39.0,-71.055547,42.352175
212,13276,Sushi Restaurant,Sushi,Sushi Restaurants,https://ss3.4sqi.net/img/categories_v2/food/sushi_,.png,4a42d407f964a52046a61fe3,O Ya,124,9 East St,39.0,-71.055547,42.352175
213,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,5c2f8ffcb25fee002b84e590,Tatte Bakery & Cafe,165,125 Summer St,39.0,-71.055547,42.352175
214,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,5c2f8ffcb25fee002b84e590,Tatte Bakery & Cafe,165,125 Summer St,39.0,-71.055547,42.352175
215,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,5c2f8ffcb25fee002b84e590,Tatte Bakery & Cafe,165,125 Summer St,39.0,-71.055547,42.352175
