,category_alias,category_title,poi_name,poi_distance,poi_address,poi_rating,free_bikes,station_lat,station_long
14693,cocktailbars,Cocktail Bars,Glass House,573.5029909455075,450 Kendall St,3.5,8.0,-71.07679277658461,42.367074071490926
14694,tradamerican,American,Glass House,573.5029909455075,450 Kendall St,3.5,8.0,-71.07679277658461,42.367074071490926
14695,venues,Venues & Event Spaces,Glass House,573.5029909455075,450 Kendall St,3.5,8.0,-71.07679277658461,42.367074071490926
14696,bars,Bars,Harvard Gardens,936.9653346351116,316 Cambridge St,3.5,8.0,-71.07679277658461,42.367074071490926
14697,tradamerican,American,Harvard Gardens,936.9653346351116,316 Cambridge St,3.5,8.0,-71.07679277658461,42.367074071490926
14698,burgers,Burgers,Harvard Gardens,936.9653346351116,316 Cambridge St,3.5,8.0,-71.07679277658461,42.367074071490926
14699,thai,Thai,9Zaab,914.4861823900782,569 Cambridge St,4.0,8.0,-71.07679277658461,42.367074071490926
14700,italian,Italian,Giulia,826.3119875146865,1682 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14701,wine_bars,Wine Bars,Giulia,826.3119875146865,1682 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14702,cocktailbars,Cocktail Bars,Giulia,826.3119875146865,1682 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14703,cuban,Cuban,Gustazo Cuban Kitchen & Bar - Cambridge,593.6427185414034,2067 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14704,tapasmallplates,Tapas/Small Plates,Gustazo Cuban Kitchen & Bar - Cambridge,593.6427185414034,2067 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14705,bars,Bars,Gustazo Cuban Kitchen & Bar - Cambridge,593.6427185414034,2067 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14706,japanese,Japanese,Yume Ga Arukara,745.5774240890366,1815 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14707,noodles,Noodles,Yume Ga Arukara,745.5774240890366,1815 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14708,italian,Italian,Posto,876.3778680524421,187 Elm St,4.0,0.0,-71.12761001482795,42.38736953747185
14709,pizza,Pizza,Posto,876.3778680524421,187 Elm St,4.0,0.0,-71.12761001482795,42.38736953747185
14710,sushi,Sushi Bars,Izakaya Ittoku,738.6489307852667,1815 Massachusetts Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14711,tapasmallplates,Tapas/Small Plates,Izakaya Ittoku,738.6489307852667,1815 Massachusetts Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14712,izakaya,Izakaya,Izakaya Ittoku,738.6489307852667,1815 Massachusetts Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14713,thai,Thai,Chalawan,679.822845780316,1790 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14714,indonesian,Indonesian,Chalawan,679.822845780316,1790 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14715,singaporean,Singaporean,Chalawan,679.822845780316,1790 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14716,japanese,Japanese,Tampopo,738.6489307852667,1815 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14717,newamerican,New American,Season to Taste,833.9398767936153,1678 Massachusetts Ave,4.5,0.0,-71.12761001482795,42.38736953747185
14718,mexican,Mexican,The Painted Burro,959.95443094991,219 Elm St,4.0,0.0,-71.12761001482795,42.38736953747185
14719,cocktailbars,Cocktail Bars,The Painted Burro,959.95443094991,219 Elm St,4.0,0.0,-71.12761001482795,42.38736953747185
14720,beerbar,Beer Bar,Five Horses Tavern,1079.4017307749627,400 Highland Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14721,newamerican,New American,Five Horses Tavern,1079.4017307749627,400 Highland Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14722,tacos,Tacos,Five Horses Tavern,1079.4017307749627,400 Highland Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14723,thai,Thai,DAKZEN,895.1172691922869,195 Elm St,4.0,0.0,-71.12761001482795,42.38736953747185
14724,noodles,Noodles,Sugidama Soba & Izakaya,949.9315947234912,234 Elm St,4.0,0.0,-71.12761001482795,42.38736953747185
14725,izakaya,Izakaya,Sugidama Soba & Izakaya,949.9315947234912,234 Elm St,4.0,0.0,-71.12761001482795,42.38736953747185
14726,sushi,Sushi Bars,Sugidama Soba & Izakaya,949.9315947234912,234 Elm St,4.0,0.0,-71.12761001482795,42.38736953747185
14727,thai,Thai,Sugar & Spice,685.3143018051776,1933 Massachusetts Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14728,vegan,Vegan,Sugar & Spice,685.3143018051776,1933 Massachusetts Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14729,gluten_free,Gluten-Free,Sugar & Spice,685.3143018051776,1933 Massachusetts Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14730,italian,Italian,Gran Gusto,411.243936301531,90 Sherman St,4.0,0.0,-71.12761001482795,42.38736953747185
14731,pizza,Pizza,Gran Gusto,411.243936301531,90 Sherman St,4.0,0.0,-71.12761001482795,42.38736953747185
14732,newamerican,New American,Rosebud Bar & Kitchen ,965.7209653797856,381 Summer St,4.0,0.0,-71.12761001482795,42.38736953747185
14733,cocktailbars,Cocktail Bars,Rosebud Bar & Kitchen ,965.7209653797856,381 Summer St,4.0,0.0,-71.12761001482795,42.38736953747185
14734,indpak,Indian,Rosebud Bar & Kitchen ,965.7209653797856,381 Summer St,4.0,0.0,-71.12761001482795,42.38736953747185
14735,tradamerican,American,Cambridge Common,887.0896231810311,1667 Massachusetts Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14736,bars,Bars,Cambridge Common,887.0896231810311,1667 Massachusetts Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14737,newamerican,New American,Talulla,687.6830839377167,377 Walden St,4.5,0.0,-71.12761001482795,42.38736953747185
14738,seafood,Seafood,Talulla,687.6830839377167,377 Walden St,4.5,0.0,-71.12761001482795,42.38736953747185
14739,ramen,Ramen,Yume Wo Katare,684.7755839766838,1923 Massachusetts Ave,4.0,0.0,-71.12761001482795,42.38736953747185
14740,asianfusion,Asian Fusion,Base Crave,1105.8464765853132,344 Huron Ave,5.0,0.0,-71.12761001482795,42.38736953747185
14741,desserts,Desserts,Base Crave,1105.8464765853132,344 Huron Ave,5.0,0.0,-71.12761001482795,42.38736953747185
14742,noodles,Noodles,Base Crave,1105.8464765853132,344 Huron Ave,5.0,0.0,-71.12761001482795,42.38736953747185
14743,newamerican,New American,The Abbey,742.0007301861448,1755 Massachusetts Ave,3.5,0.0,-71.12761001482795,42.38736953747185
14744,cocktailbars,Cocktail Bars,The Abbey,742.0007301861448,1755 Massachusetts Ave,3.5,0.0,-71.12761001482795,42.38736953747185
14745,pubs,Pubs,The Abbey,742.0007301861448,1755 Massachusetts Ave,3.5,0.0,-71.12761001482795,42.38736953747185
14746,pizza,Pizza,LongCross Bar & Kitchen,503.9344946112302,501 Fellsway,4.0,8.0,-71.07573182424781,42.4023682
14747,beerbar,Beer Bar,LongCross Bar & Kitchen,503.9344946112302,501 Fellsway,4.0,8.0,-71.07573182424781,42.4023682
14748,tradamerican,American,LongCross Bar & Kitchen,503.9344946112302,501 Fellsway,4.0,8.0,-71.07573182424781,42.4023682
14749,japanese,Japanese,Yoki Japanese Restaurant & Bar,421.7082546712503,62 Station Lndg,4.0,8.0,-71.07573182424781,42.4023682
14750,sushi,Sushi Bars,Yoki Japanese Restaurant & Bar,421.7082546712503,62 Station Lndg,4.0,8.0,-71.07573182424781,42.4023682
14751,southern,Southern,Southern Kin Cookhouse,947.5915886111768,500 Assembly Row,4.0,8.0,-71.07573182424781,42.4023682
14752,cocktailbars,Cocktail Bars,Southern Kin Cookhouse,947.5915886111768,500 Assembly Row,4.0,8.0,-71.07573182424781,42.4023682
14753,sushi,Sushi Bars,Fuji at Assembly,971.3072271958983,320 Canal St,4.0,8.0,-71.07573182424781,42.4023682
14754,salad,Salad,Fuji at Assembly,971.3072271958983,320 Canal St,4.0,8.0,-71.07573182424781,42.4023682
14755,asianfusion,Asian Fusion,Fuji at Assembly,971.3072271958983,320 Canal St,4.0,8.0,-71.07573182424781,42.4023682
14756,newamerican,New American,Earls Kitchen + Bar,811.4223573649318,698 Assembly Row,3.5,8.0,-71.07573182424781,42.4023682
14757,cocktailbars,Cocktail Bars,Earls Kitchen + Bar,811.4223573649318,698 Assembly Row,3.5,8.0,-71.07573182424781,42.4023682
14758,sandwiches,Sandwiches,Kelly's Roast Beef,325.54040912136065,35 Revere Beach Pkwy Rt 16 E,3.0,8.0,-71.07573182424781,42.4023682
14759,hotdogs,Fast Food,Kelly's Roast Beef,325.54040912136065,35 Revere Beach Pkwy Rt 16 E,3.0,8.0,-71.07573182424781,42.4023682
14760,newamerican,New American,Tony C's Sports Bar & Grill,792.9548069891257,699 Assembly Row,3.0,8.0,-71.07573182424781,42.4023682
14761,sportsbars,Sports Bars,Tony C's Sports Bar & Grill,792.9548069891257,699 Assembly Row,3.0,8.0,-71.07573182424781,42.4023682
14762,burgers,Burgers,Tony C's Sports Bar & Grill,792.9548069891257,699 Assembly Row,3.0,8.0,-71.07573182424781,42.4023682
14763,pizza,Pizza,Regina Pizza,419.08703555458567,44 Station Lndg,3.5,8.0,-71.07573182424781,42.4023682
14764,italian,Italian,Regina Pizza,419.08703555458567,44 Station Lndg,3.5,8.0,-71.07573182424781,42.4023682
14765,steak,Steakhouses,Rare Steakhouse,1033.0991194225223,1 Broadway,4.0,8.0,-71.07573182424781,42.4023682
14766,seafood,Seafood,Salt + Stone,958.584929809989,463 Assembly Row,4.0,8.0,-71.07573182424781,42.4023682
14767,cocktailbars,Cocktail Bars,Salt + Stone,958.584929809989,463 Assembly Row,4.0,8.0,-71.07573182424781,42.4023682
14768,newamerican,New American,Salt + Stone,958.584929809989,463 Assembly Row,4.0,8.0,-71.07573182424781,42.4023682
14769,steak,Steakhouses,Texas Roadhouse,558.6762591045975,31 Mystic View Rd,3.0,8.0,-71.07573182424781,42.4023682
14770,bbq,Barbeque,Texas Roadhouse,558.6762591045975,31 Mystic View Rd,3.0,8.0,-71.07573182424781,42.4023682
14771,tradamerican,American,Texas Roadhouse,558.6762591045975,31 Mystic View Rd,3.0,8.0,-71.07573182424781,42.4023682
14772,bars,Bars,Legal C Bar - Somerville,837.0948617412697,301 Great River Rd,3.5,8.0,-71.07573182424781,42.4023682
14773,seafood,Seafood,Legal C Bar - Somerville,837.0948617412697,301 Great River Rd,3.5,8.0,-71.07573182424781,42.4023682
14774,sandwiches,Sandwiches,Legal C Bar - Somerville,837.0948617412697,301 Great River Rd,3.5,8.0,-71.07573182424781,42.4023682
14775,cocktailbars,Cocktail Bars,River Bar,803.1772630519453,661 Assembly Row,3.0,8.0,-71.07573182424781,42.4023682
14776,gastropubs,Gastropubs,River Bar,803.1772630519453,661 Assembly Row,3.0,8.0,-71.07573182424781,42.4023682
14777,newamerican,New American,River Bar,803.1772630519453,661 Assembly Row,3.0,8.0,-71.07573182424781,42.4023682
14778,bars,Bars,Park-9 Dog Bar,1088.4223522722202,48 Waters Ave,4.5,8.0,-71.07573182424781,42.4023682
14779,dimsum,Dim Sum,Red 8,907.1108443921224,1 Broadway,3.5,8.0,-71.07573182424781,42.4023682
14780,cantonese,Cantonese,Red 8,907.1108443921224,1 Broadway,3.5,8.0,-71.07573182424781,42.4023682
14781,tradamerican,American,Mike's Roast Beef,1108.1409190653103,115 Broadway,4.0,8.0,-71.07573182424781,42.4023682
14782,axethrowing,Axe Throwing,Revolution Axe Throwing,736.5997608471733,73 Norman St,4.5,8.0,-71.07573182424781,42.4023682
14783,beerbar,Beer Bar,Revolution Axe Throwing,736.5997608471733,73 Norman St,4.5,8.0,-71.07573182424781,42.4023682
14784,recreation,Recreation Centers,Revolution Axe Throwing,736.5997608471733,73 Norman St,4.5,8.0,-71.07573182424781,42.4023682
14785,vietnamese,Vietnamese,Pho Town 7,749.590795625392,4110 Mystic Valley Pkwy,4.0,8.0,-71.07573182424781,42.4023682
14786,soulfood,Soul Food,The Porch Southern Fare & Juke Joint,838.8638102907638,175 River's Edge Dr,3.5,8.0,-71.07573182424781,42.4023682
14787,musicvenues,Music Venues,The Porch Southern Fare & Juke Joint,838.8638102907638,175 River's Edge Dr,3.5,8.0,-71.07573182424781,42.4023682
14788,cocktailbars,Cocktail Bars,Civility Social House,981.0164643822162,490 Foley St,3.5,8.0,-71.07573182424781,42.4023682
14789,desserts,Desserts,Civility Social House,981.0164643822162,490 Foley St,3.5,8.0,-71.07573182424781,42.4023682
14790,comfortfood,Comfort Food,Civility Social House,981.0164643822162,490 Foley St,3.5,8.0,-71.07573182424781,42.4023682
14791,pizza,Pizza,Area Four,74.44304733339033,500 Technology Sq,4.0,22.0,-71.0915669,42.3629016
14792,tradamerican,American,Area Four,74.44304733339033,500 Technology Sq,4.0,22.0,-71.0915669,42.3629016
14793,bars,Bars,Area Four,74.44304733339033,500 Technology Sq,4.0,22.0,-71.0915669,42.3629016
14794,pizza,Pizza,Sulmona,187.29254067325783,608 Main St,4.0,22.0,-71.0915669,42.3629016
14795,italian,Italian,Sulmona,187.29254067325783,608 Main St,4.0,22.0,-71.0915669,42.3629016
14796,bars,Bars,Sulmona,187.29254067325783,608 Main St,4.0,22.0,-71.0915669,42.3629016
14797,coffee,Coffee & Tea,Café Luna,227.08564815843323,612 Main St,4.0,22.0,-71.0915669,42.3629016
14798,sandwiches,Sandwiches,Café Luna,227.08564815843323,612 Main St,4.0,22.0,-71.0915669,42.3629016
14799,breakfast_brunch,Breakfast & Brunch,Café Luna,227.08564815843323,612 Main St,4.0,22.0,-71.0915669,42.3629016
14800,southern,Southern,The Smoke Shop BBQ - Kendall Square,503.7148230098445,1 Kendall Sq,4.0,22.0,-71.0915669,42.3629016
14801,bbq,Barbeque,The Smoke Shop BBQ - Kendall Square,503.7148230098445,1 Kendall Sq,4.0,22.0,-71.0915669,42.3629016
14802,whiskeybars,Whiskey Bars,The Smoke Shop BBQ - Kendall Square,503.7148230098445,1 Kendall Sq,4.0,22.0,-71.0915669,42.3629016
14803,newamerican,New American,Catalyst Restaurant,29.246606116913664,300 Technology Sq,3.5,22.0,-71.0915669,42.3629016
14804,desserts,Desserts,Catalyst Restaurant,29.246606116913664,300 Technology Sq,3.5,22.0,-71.0915669,42.3629016
14805,breakfast_brunch,Breakfast & Brunch,Catalyst Restaurant,29.246606116913664,300 Technology Sq,3.5,22.0,-71.0915669,42.3629016
14806,delis,Delis,Mamaleh's Delicatessen,339.67018464342,15 Hampshire St,4.0,22.0,-71.0915669,42.3629016
14807,bagels,Bagels,Mamaleh's Delicatessen,339.67018464342,15 Hampshire St,4.0,22.0,-71.0915669,42.3629016
14808,tex-mex,Tex-Mex,Mex Taqueria & Bar,100.82499517968584,500 Technology Sq,3.5,22.0,-71.0915669,42.3629016
14809,tacos,Tacos,Mex Taqueria & Bar,100.82499517968584,500 Technology Sq,3.5,22.0,-71.0915669,42.3629016
14810,cocktailbars,Cocktail Bars,Mex Taqueria & Bar,100.82499517968584,500 Technology Sq,3.5,22.0,-71.0915669,42.3629016
14811,mediterranean,Mediterranean,Oleana Restaurant,966.934163384326,134 Hampshire St,4.5,22.0,-71.0915669,42.3629016
14812,gastropubs,Gastropubs,Cambridge Brewing Company,391.4092567214716,1 Kendall Sq,3.5,22.0,-71.0915669,42.3629016
14813,brewpubs,Brewpubs,Cambridge Brewing Company,391.4092567214716,1 Kendall Sq,3.5,22.0,-71.0915669,42.3629016
14814,italian,Italian,Amelias Trattoria,256.58295509883305,111 Harvard St,4.0,22.0,-71.0915669,42.3629016
14815,italian,Italian,Viale,854.4081497279172,502 Massachusetts Ave,4.0,22.0,-71.0915669,42.3629016
14816,bars,Bars,Viale,854.4081497279172,502 Massachusetts Ave,4.0,22.0,-71.0915669,42.3629016
14817,tapasmallplates,Tapas/Small Plates,Viale,854.4081497279172,502 Massachusetts Ave,4.0,22.0,-71.0915669,42.3629016
14818,seafood,Seafood,Legal Sea Foods - Kendall Square,339.5175622314663,355 Main St,3.0,22.0,-71.0915669,42.3629016
14819,bars,Bars,Legal Sea Foods - Kendall Square,339.5175622314663,355 Main St,3.0,22.0,-71.0915669,42.3629016
14820,sandwiches,Sandwiches,Legal Sea Foods - Kendall Square,339.5175622314663,355 Main St,3.0,22.0,-71.0915669,42.3629016
14821,tapasmallplates,Tapas/Small Plates,Little Donkey,831.1437634342813,505 Massachusetts Ave,4.0,22.0,-71.0915669,42.3629016
14822,bars,Bars,Little Donkey,831.1437634342813,505 Massachusetts Ave,4.0,22.0,-71.0915669,42.3629016
14823,seafood,Seafood,Little Donkey,831.1437634342813,505 Massachusetts Ave,4.0,22.0,-71.0915669,42.3629016
14824,taiwanese,Taiwanese,Mu Lan,443.54915457962574,228 Broadway,4.0,22.0,-71.0915669,42.3629016
14825,chinese,Chinese,Mu Lan,443.54915457962574,228 Broadway,4.0,22.0,-71.0915669,42.3629016
14826,sandwiches,Sandwiches,Clover Food Lab,315.6129619051061,5 Cambridge Ctr,4.0,22.0,-71.0915669,42.3629016
14827,cafes,Cafes,Clover Food Lab,315.6129619051061,5 Cambridge Ctr,4.0,22.0,-71.0915669,42.3629016
14828,newamerican,New American,Clover Food Lab,315.6129619051061,5 Cambridge Ctr,4.0,22.0,-71.0915669,42.3629016
14829,newamerican,New American,State Park,367.6395962529886,1 Kendall Sq,4.0,22.0,-71.0915669,42.3629016
14830,divebars,Dive Bars,State Park,367.6395962529886,1 Kendall Sq,4.0,22.0,-71.0915669,42.3629016
14831,venues,Venues & Event Spaces,State Park,367.6395962529886,1 Kendall Sq,4.0,22.0,-71.0915669,42.3629016
14832,thai,Thai,Mae Asian Eatery,436.18327071271005,781 Main St,4.5,22.0,-71.0915669,42.3629016
14833,chinese,Chinese,Mae Asian Eatery,436.18327071271005,781 Main St,4.5,22.0,-71.0915669,42.3629016
14834,vietnamese,Vietnamese,Mae Asian Eatery,436.18327071271005,781 Main St,4.5,22.0,-71.0915669,42.3629016
14835,chinese,Chinese,Dumpling Xuan,1154.2954718988944,465 Cambridge St,4.5,22.0,-71.0915669,42.3629016
14836,seafood,Seafood,Dumpling Xuan,1154.2954718988944,465 Cambridge St,4.5,22.0,-71.0915669,42.3629016
14837,noodles,Noodles,Dumpling Xuan,1154.2954718988944,465 Cambridge St,4.5,22.0,-71.0915669,42.3629016
14838,mediterranean,Mediterranean,CAVA,309.76105650417463,82 Ames St,4.0,22.0,-71.0915669,42.3629016
14839,salad,Salad,CAVA,309.76105650417463,82 Ames St,4.0,22.0,-71.0915669,42.3629016
14840,breakfast_brunch,Breakfast & Brunch,Veggie Galaxy,790.7246394594803,450 Massachusetts Ave,4.0,22.0,-71.0915669,42.3629016
14841,comfortfood,Comfort Food,Veggie Galaxy,790.7246394594803,450 Massachusetts Ave,4.0,22.0,-71.0915669,42.3629016
14842,tradamerican,American,Veggie Galaxy,790.7246394594803,450 Massachusetts Ave,4.0,22.0,-71.0915669,42.3629016
14843,mideastern,Middle Eastern,Sarma,176.87364255507353,249 Pearl St,4.5,4.0,-71.0946444,42.3867355
14844,tapasmallplates,Tapas/Small Plates,Sarma,176.87364255507353,249 Pearl St,4.5,4.0,-71.0946444,42.3867355
14845,mediterranean,Mediterranean,Sarma,176.87364255507353,249 Pearl St,4.5,4.0,-71.0946444,42.3867355
14846,peruvian,Peruvian,Celeste,637.9226554258508,21 Bow St,4.5,4.0,-71.0946444,42.3867355
14847,latin,Latin American,Celeste,637.9226554258508,21 Bow St,4.5,4.0,-71.0946444,42.3867355
14848,seafood,Seafood,Celeste,637.9226554258508,21 Bow St,4.5,4.0,-71.0946444,42.3867355
14849,german,German,Bronwyn,772.0124798812452,255 Washington St,4.0,4.0,-71.0946444,42.3867355
14850,cocktailbars,Cocktail Bars,Bronwyn,772.0124798812452,255 Washington St,4.0,4.0,-71.0946444,42.3867355
14851,mexican,Mexican,La Brasa,845.1619190398785,124 Broadway,3.5,4.0,-71.0946444,42.3867355
14852,newamerican,New American,La Brasa,845.1619190398785,124 Broadway,3.5,4.0,-71.0946444,42.3867355
14853,steak,Steakhouses,La Brasa,845.1619190398785,124 Broadway,3.5,4.0,-71.0946444,42.3867355
14854,sandwiches,Sandwiches,Leone's Sub & Pizza,607.3839271084177,292 Broadway,4.5,4.0,-71.0946444,42.3867355
14855,pizza,Pizza,Leone's Sub & Pizza,607.3839271084177,292 Broadway,4.5,4.0,-71.0946444,42.3867355
14856,peruvian,Peruvian,Machu Chicken,772.0874779572745,25 Union Sq,4.5,4.0,-71.0946444,42.3867355
14857,mexican,Mexican,El Potro Mexican Grill,750.4361883286059,61 Union Sq,4.0,4.0,-71.0946444,42.3867355
14858,bars,Bars,El Potro Mexican Grill,750.4361883286059,61 Union Sq,4.0,4.0,-71.0946444,42.3867355
14859,newamerican,New American,Field & Vine,747.336569547279,9 Sanborn Ct,4.5,4.0,-71.0946444,42.3867355
14860,bars,Bars,Field & Vine,747.336569547279,9 Sanborn Ct,4.5,4.0,-71.0946444,42.3867355
14861,raw_food,Live/Raw Food,Field & Vine,747.336569547279,9 Sanborn Ct,4.5,4.0,-71.0946444,42.3867355
14862,spanish,Spanish,Dali Restaurant & Tapas Bar,1359.3410911328874,415 Washington St,4.0,4.0,-71.0946444,42.3867355
14863,tapas,Tapas Bars,Dali Restaurant & Tapas Bar,1359.3410911328874,415 Washington St,4.0,4.0,-71.0946444,42.3867355
14864,beer_and_wine,"Beer, Wine & Spirits",Dali Restaurant & Tapas Bar,1359.3410911328874,415 Washington St,4.0,4.0,-71.0946444,42.3867355
14865,mexican,Mexican,Rincón Mexicano,981.4583659196348,99 Broadway,4.5,4.0,-71.0946444,42.3867355
14866,sushi,Sushi Bars,Fuki Japanese Cuisine,702.1925534217705,16 Bow St,4.5,4.0,-71.0946444,42.3867355
14867,cocktailbars,Cocktail Bars,Fuki Japanese Cuisine,702.1925534217705,16 Bow St,4.5,4.0,-71.0946444,42.3867355
14868,japanese,Japanese,Fuki Japanese Cuisine,702.1925534217705,16 Bow St,4.5,4.0,-71.0946444,42.3867355
14869,pubs,Pubs,Casey's,740.9603957813571,173 Broadway,4.5,4.0,-71.0946444,42.3867355
14870,pizza,Pizza,Casey's,740.9603957813571,173 Broadway,4.5,4.0,-71.0946444,42.3867355
14871,sandwiches,Sandwiches,Casey's,740.9603957813571,173 Broadway,4.5,4.0,-71.0946444,42.3867355
14872,cafes,Cafes,Juliet,797.3769821337198,263 Washington St,4.0,4.0,-71.0946444,42.3867355
14873,breakfast_brunch,Breakfast & Brunch,Juliet,797.3769821337198,263 Washington St,4.0,4.0,-71.0946444,42.3867355
14874,french,French,Juliet,797.3769821337198,263 Washington St,4.0,4.0,-71.0946444,42.3867355
14875,caribbean,Caribbean,Pikliz International Kitchen,594.8189017396497,288A Broadway,4.5,4.0,-71.0946444,42.3867355
14876,pizza,Pizza,Veggie Crust,810.3561091825447,445 Somerville Ave,4.5,4.0,-71.0946444,42.3867355
14877,vegan,Vegan,Veggie Crust,810.3561091825447,445 Somerville Ave,4.5,4.0,-71.0946444,42.3867355
14878,vegetarian,Vegetarian,Veggie Crust,810.3561091825447,445 Somerville Ave,4.5,4.0,-71.0946444,42.3867355
14879,brazilian,Brazilian,Oliveira's Steak House,931.640393750522,120 Washington St,4.0,4.0,-71.0946444,42.3867355
14880,steak,Steakhouses,Oliveira's Steak House,931.640393750522,120 Washington St,4.0,4.0,-71.0946444,42.3867355
14881,salad,Salad,Oliveira's Steak House,931.640393750522,120 Washington St,4.0,4.0,-71.0946444,42.3867355
14882,sushi,Sushi Bars,Ebi Sushi Bar,847.7540890544387,290 Somerville Ave,4.0,4.0,-71.0946444,42.3867355
14883,japanese,Japanese,Ebi Sushi Bar,847.7540890544387,290 Somerville Ave,4.0,4.0,-71.0946444,42.3867355
14884,newamerican,New American,Highland Kitchen,720.9365372780164,150 Highland Ave,4.0,4.0,-71.0946444,42.3867355
14885,bars,Bars,Highland Kitchen,720.9365372780164,150 Highland Ave,4.0,4.0,-71.0946444,42.3867355
14886,breakfast_brunch,Breakfast & Brunch,Highland Kitchen,720.9365372780164,150 Highland Ave,4.0,4.0,-71.0946444,42.3867355
14887,indpak,Indian,Masala Square Indian Kitchen,786.3956229497674,23 Union Sq,4.5,4.0,-71.0946444,42.3867355
14888,italian,Italian,Fat Hen Broadway East,829.9804312560003,126 Broadway,4.0,4.0,-71.0946444,42.3867355
14889,wine_bars,Wine Bars,Fat Hen Broadway East,829.9804312560003,126 Broadway,4.0,4.0,-71.0946444,42.3867355
14890,tapas,Tapas Bars,Toro,387.7422805820868,1704 Washington St,4.0,12.0,-71.08038157224655,42.33584612997077
14891,spanish,Spanish,Toro,387.7422805820868,1704 Washington St,4.0,12.0,-71.08038157224655,42.33584612997077
14892,cocktailbars,Cocktail Bars,Toro,387.7422805820868,1704 Washington St,4.0,12.0,-71.08038157224655,42.33584612997077
14893,italian,Italian,MIDA,359.59935778585225,782 Tremont St,4.0,12.0,-71.08038157224655,42.33584612997077
14894,wine_bars,Wine Bars,MIDA,359.59935778585225,782 Tremont St,4.0,12.0,-71.08038157224655,42.33584612997077
14895,noodles,Noodles,MIDA,359.59935778585225,782 Tremont St,4.0,12.0,-71.08038157224655,42.33584612997077
14896,bars,Bars,ilona,384.9777710846707,783 Tremont St,4.0,12.0,-71.08038157224655,42.33584612997077
14897,mediterranean,Mediterranean,ilona,384.9777710846707,783 Tremont St,4.0,12.0,-71.08038157224655,42.33584612997077
14898,modern_european,Modern European,ilona,384.9777710846707,783 Tremont St,4.0,12.0,-71.08038157224655,42.33584612997077
14899,italian,Italian,SRV Boston,573.0060010864952,569 Columbus Ave,4.5,12.0,-71.08038157224655,42.33584612997077
14900,wine_bars,Wine Bars,SRV Boston,573.0060010864952,569 Columbus Ave,4.5,12.0,-71.08038157224655,42.33584612997077
14901,cambodian,Cambodian,The Elephant Walk,999.2095287163212,1415 Washington St,4.5,12.0,-71.08038157224655,42.33584612997077
14902,french,French,The Elephant Walk,999.2095287163212,1415 Washington St,4.5,12.0,-71.08038157224655,42.33584612997077
14903,cocktailbars,Cocktail Bars,The Elephant Walk,999.2095287163212,1415 Washington St,4.5,12.0,-71.08038157224655,42.33584612997077
14904,newamerican,New American,Black Lamb,1077.10833896343,571 Tremont St,4.0,12.0,-71.08038157224655,42.33584612997077
14905,seafood,Seafood,Black Lamb,1077.10833896343,571 Tremont St,4.0,12.0,-71.08038157224655,42.33584612997077
14906,cocktailbars,Cocktail Bars,Black Lamb,1077.10833896343,571 Tremont St,4.0,12.0,-71.08038157224655,42.33584612997077
14907,greek,Greek,KAVA neo-taverna,1090.9854194337531,315 Shawmut Ave,4.5,12.0,-71.08038157224655,42.33584612997077
14908,bars,Bars,KAVA neo-taverna,1090.9854194337531,315 Shawmut Ave,4.5,12.0,-71.08038157224655,42.33584612997077
14909,szechuan,Szechuan,Yunnan Kitchen,344.25149974920345,1721 Washington St,4.0,12.0,-71.08038157224655,42.33584612997077
14910,panasian,Pan Asian,Yunnan Kitchen,344.25149974920345,1721 Washington St,4.0,12.0,-71.08038157224655,42.33584612997077
14911,noodles,Noodles,Yunnan Kitchen,344.25149974920345,1721 Washington St,4.0,12.0,-71.08038157224655,42.33584612997077
14912,bars,Bars,Slade's Bar & Grill,311.1611921897965,958 Tremont St,3.5,12.0,-71.08038157224655,42.33584612997077
14913,tradamerican,American,Slade's Bar & Grill,311.1611921897965,958 Tremont St,3.5,12.0,-71.08038157224655,42.33584612997077
